50.006735,H,idle
50.006742,A,swallowing
50.006771,H,slurping,2
50.006783,B,idle
50.006795,B,slurping,1
50.006806,E,swallowing
50.006816,K,swallowing
50.006849,F,slurping,1
50.015765,I,swallowing
50.015777,D,idle
50.015792,D,slurping,2
50.015805,G,swallowing
51.006687,J,swallowing
51.006799,C,idle
51.006822,A,idle
51.006837,C,slurping,0
51.006854,A,slurping,1
51.006862,H,swallowing
51.006870,B,swallowing
51.006876,E,idle
51.006895,E,slurping,2
51.006903,K,idle
51.006916,F,swallowing
51.006922,K,slurping,0
51.015841,I,idle
51.015859,G,idle
51.015881,I,slurping,1
51.015891,G,slurping,2
51.015900,D,swallowing
52.006799,J,idle
52.006836,J,slurping,0
52.006930,C,swallowing
52.006946,H,idle
52.006970,A,swallowing
52.006997,H,slurping,1
52.007006,B,idle
52.007021,F,idle
52.007024,E,swallowing
52.007031,K,swallowing
52.007038,F,slurping,2
52.007042,B,slurping,2
52.015956,I,swallowing
52.016009,G,swallowing
52.016014,D,idle
52.016032,D,slurping,0
53.006932,J,swallowing
53.007011,C,idle
53.007036,C,slurping,1
53.007053,A,idle
53.007088,A,slurping,2
53.007101,H,swallowing
53.007109,E,idle
53.007127,B,swallowing
53.007136,F,swallowing
53.007185,K,idle
53.007198,K,slurping,1
53.007212,E,slurping,0
53.016027,I,idle
53.016041,I,slurping,2
53.016093,G,idle
53.016120,G,slurping,0
53.016129,D,swallowing
54.007049,J,idle
54.007082,J,slurping,1
54.007192,C,swallowing
54.007232,A,swallowing
54.007237,F,idle
54.007241,H,idle
54.007267,F,slurping,2
54.007277,K,swallowing
54.007291,E,swallowing
54.007297,H,slurping,0
54.007316,B,idle
54.007331,B,slurping,1
54.016118,I,swallowing
54.016190,G,swallowing
54.016220,D,idle
54.016233,D,slurping,2
55.007185,J,swallowing
55.007268,C,idle
55.007302,C,slurping,1
55.007312,K,idle
55.007341,A,idle
55.007360,K,slurping,1
55.007368,E,idle
55.008083,H,swallowing
55.011075,F,swallowing
55.011090,B,swallowing
55.019772,G,idle
55.026775,I,idle
55.029853,D,swallowing
56.007395,C,swallowing
56.008159,H,idle
56.015792,F,idle
56.016771,B,idle
56.024786,K,swallowing
56.024802,J,idle
56.029927,D,idle
57.007510,C,idle
57.024882,K,idle
